"wincol","name","strikes","takedowns","subattempts","pospass","weightclass","result","round","time"
"1","JOHN MAKDESSI","20","0","0","0","Lightweight","KO/TKO","1","2:01"
"0","RENEE FORTE","7","0","0","0","Lightweight","KO/TKO","1","2:01"
"1","MICHEL PRAZERES","19","7","0","6","Lightweight","S-DEC","3","5:00"
"0","JESSE RONSON","38","1","0","1","Lightweight","S-DEC","3","5:00"
"1","ALEX CACERES","106","0","0","1","Bantamweight","S-DEC","3","5:00"
"0","ROLAND DELORME","47","1","1","3","Bantamweight","S-DEC","3","5:00"
"1","DANIEL OMIELANCZUK","49","2","1","1","Heavyweight","KO/TKO","3","3:18"
"0","NANDOR GUELMINO","56","0","0","1","Heavyweight","KO/TKO","3","3:18"
"1","GLOVER TEIXEIRA","14","1","0","0","Light Heavyweight","KO/TKO","1","2:55"
"0","RYAN BADER","11","0","1","0","Light Heavyweight","KO/TKO","1","2:55"
"1","JACARE SOUZA","28","0","0","0","Middleweight","KO/TKO","1","2:47"
"0","YUSHIN OKAMI","1","0","0","0","Middleweight","KO/TKO","1","2:47"
"1","JOSEPH BENAVIDEZ","20","0","0","0","Flyweight","KO/TKO","1","3:07"
"0","JUSSIER FORMIGA","6","0","0","0","Flyweight","KO/TKO","1","3:07"
"1","PIOTR HALLMANN","42","2","1","2","Lightweight","SUB","2","3:50"
"0","FRANCISCO TRINALDO","22","1","0","0","Lightweight","SUB","2","3:50"
"1","RAFAEL NATAL","39","0","1","10","Middleweight","U-DEC","3","5:00"
"0","TOR TROENG","9","0","0","4","Middleweight","U-DEC","3","5:00"
"1","ALI BAGAUTINOV","38","3","1","2","Flyweight","KO/TKO","3","3:28"
"0","MARCOS VINICIUS","27","0","0","3","Flyweight","KO/TKO","3","3:28"
"1","KEVIN SOUZA","52","0","0","0","Featherweight","S-DEC","3","5:00"
"0","FELIPE ARANTES","35","3","1","2","Featherweight","S-DEC","3","5:00"
"1","LUCAS MARTINS","10","0","1","1","Bantamweight","SUB","1","1:10"
"0","JUNIOR HERNANDEZ","4","0","0","0","Bantamweight","SUB","1","1:10"
"1","ELIAS SILVERIO","49","1","0","1","Welterweight","U-DEC","3","5:00"
"0","JOAO ZEFERINO","11","1","0","0","Welterweight","U-DEC","3","5:00"
"1","IVAN JORGE","69","2","0","0","Welterweight","U-DEC","3","5:00"
"0","KEITH WISNIEWSKI","42","0","0","0","Welterweight","U-DEC","3","5:00"
"1","SEAN SPENCER","99","0","0","0","Welterweight","S-DEC","3","5:00"
"0","YURI VILLEFORT","69","1","0","0","Welterweight","S-DEC","3","5:00"
"1","ANTHONY PETTIS","9","0","1","0","Lightweight","SUB","1","4:41"
"0","BENSON HENDERSON","11","0","0","0","Lightweight","SUB","1","4:41"
"1","JOSH BARNETT","26","0","0","0","Heavyweight","KO/TKO","1","1:56"
"0","FRANK MIR","9","0","0","0","Heavyweight","KO/TKO","1","1:56"
"1","CHAD MENDES","32","3","1","0","Featherweight","KO/TKO","3","0:30"
"0","CLAY GUIDA","17","0","0","0","Featherweight","KO/TKO","3","0:30"
"1","BEN ROTHWELL","56","0","0","0","Heavyweight","KO/TKO","3","1:54"
"0","BRANDON VERA","41","0","0","0","Heavyweight","KO/TKO","3","1:54"
"1","DUSTIN POIRIER","54","2","2","3","Featherweight","U-DEC","3","5:00"
"0","ERIK KOCH","32","0","5","1","Featherweight","U-DEC","3","5:00"
"1","GLEISON TIBAU","26","2","0","5","Lightweight","S-DEC","3","5:00"
"0","JAMIE VARNER","37","1","1","1","Lightweight","S-DEC","3","5:00"
"1","TIMOTHY ELLIOTT","116","6","2","6","Flyweight","U-DEC","3","5:00"
"0","LOUIS GAUDINOT","28","0","0","0","Flyweight","U-DEC","3","5:00"
"1","HYUN GYU LIM","26","1","0","0","Welterweight","KO/TKO","1","3:58"
"0","PASCAL KRAUSS","21","0","0","0","Welterweight","KO/TKO","1","3:58"
"1","CHICO CAMUS","28","0","1","2","Bantamweight","U-DEC","3","5:00"
"0","KYUNG HO KANG","18","3","0","8","Bantamweight","U-DEC","3","5:00"
"1","SOA PALELEI","29","4","0","4","Heavyweight","KO/TKO","3","1:34"
"0","NIKITA KRYLOV","45","0","2","0","Heavyweight","KO/TKO","3","1:34"
"1","AL IAQUINTA","80","4","0","0","Lightweight","U-DEC","3","5:00"
"0","RYAN COUTURE","45","0","0","0","Lightweight","U-DEC","3","5:00"
"1","MAGNUS CEDENBLAD","4","0","1","1","Middleweight","SUB","1","0:57"
"0","JARED HAMMAN","3","0","0","0","Middleweight","SUB","1","0:57"
"1","CARLOS CONDIT","100","0","2","2","Welterweight","KO/TKO","4","0:54"
"0","MARTIN KAMPMANN","35","6","0","1","Welterweight","KO/TKO","4","0:54"
"1","RAFAEL DOS ANJOS","39","2","0","0","Lightweight","U-DEC","3","5:00"
"0","DONALD CERRONE","40","1","0","1","Lightweight","U-DEC","3","5:00"
"1","KELVIN GASTELUM","14","1","1","1","Welterweight","SUB","1","2:26"
"0","BRIAN MELANCON","7","0","0","0","Welterweight","SUB","1","2:26"
"1","COURT MCGEE","88","1","0","0","Welterweight","S-DEC","3","5:00"
"0","ROBERT WHITTAKER","48","0","0","0","Welterweight","S-DEC","3","5:00"
"1","TAKEYA MIZUGAKI","39","2","1","2","Bantamweight","S-DEC","3","5:00"
"0","ERIK PEREZ","37","5","0","0","Bantamweight","S-DEC","3","5:00"
"1","BRAD TAVARES","30","0","0","0","Middleweight","U-DEC","3","5:00"
"0","BUBBA MCDANIEL","14","1","0","3","Middleweight","U-DEC","3","5:00"
"1","DYLAN ANDREWS","20","2","0","1","Middleweight","KO/TKO","3","1:32"
"0","PAPY ABEDI","19","3","3","4","Middleweight","KO/TKO","3","1:32"
"1","BRANDON THATCH","17","1","0","0","Welterweight","KO/TKO","1","1:23"
"0","JUSTIN EDWARDS","2","0","0","0","Welterweight","KO/TKO","1","1:23"
"1","DARREN ELKINS","48","2","0","2","Featherweight","U-DEC","3","5:00"
"0","HATSU HIOKI","31","1","0","1","Featherweight","U-DEC","3","5:00"
"1","JASON HIGH","1","1","2","3","Welterweight","SUB","1","1:41"
"0","JAMES HEAD","0","0","0","0","Welterweight","SUB","1","1:41"
"1","ZAK CUMMINGS","5","2","1","2","Welterweight","SUB","1","4:19"
"0","BENNY ALLOWAY","6","0","0","0","Welterweight","SUB","1","4:19"
"1","CHAEL SONNEN","5","2","2","3","Light Heavyweight","SUB","1","4:47"
"0","MAURICIO RUA","0","0","0","0","Light Heavyweight","SUB","1","4:47"
"1","TRAVIS BROWNE","14","0","0","0","Heavyweight","KO/TKO","1","4:08"
"0","ALISTAIR OVEREEM","41","0","0","0","Heavyweight","KO/TKO","1","4:08"
"1","URIJAH FABER","54","4","0","1","Bantamweight","U-DEC","3","5:00"
"0","IURI ALCANTARA","8","1","1","2","Bantamweight","U-DEC","3","5:00"
"1","MATT BROWN","10","0","0","0","Welterweight","KO/TKO","1","0:29"
"0","MIKE PYLE","0","0","0","0","Welterweight","KO/TKO","1","0:29"
"1","JOHN HOWARD","33","2","1","1","Middleweight","S-DEC","3","5:00"
"0","URIAH HALL","41","2","0","0","Middleweight","S-DEC","3","5:00"
"1","MICHAEL JOHNSON","116","2","0","0","Lightweight","U-DEC","3","5:00"
"0","JOE LAUZON","25","0","0","0","Lightweight","U-DEC","3","5:00"
"1","MICHAEL MCDONALD","51","0","2","0","Bantamweight","SUB","2","3:43"
"0","BRAD PICKETT","17","1","0","0","Bantamweight","SUB","2","3:43"
"1","CONOR MCGREGOR","53","4","0","6","Featherweight","U-DEC","3","5:00"
"0","MAX HOLLOWAY","23","0","0","0","Featherweight","U-DEC","3","5:00"
"1","STEVEN SILER","6","0","0","0","Featherweight","KO/TKO","1","0:50"
"0","MIKE BROWN","3","0","0","0","Featherweight","KO/TKO","1","0:50"
"1","DIEGO BRANDAO","42","8","0","3","Featherweight","U-DEC","3","5:00"
"0","DANIEL PINEDA","61","0","0","1","Featherweight","U-DEC","3","5:00"
"1","MANVEL GAMBURYAN","23","5","0","0","Featherweight","U-DEC","3","5:00"
"0","COLE MILLER","32","0","0","0","Featherweight","U-DEC","3","5:00"
"1","OVINCE SAINT PREUX","6","0","0","0","Light Heavyweight","KO/TKO","1","2:07"
"0","CODY DONOVAN","10","0","0","0","Light Heavyweight","KO/TKO","1","2:07"
"1","JAMES VICK","0","0","1","0","Lightweight","SUB","1","0:58"
"0","RAMSEY NIJEM","0","1","0","0","Lightweight","SUB","1","0:58"
"1","JOSE ALDO","32","5","0","2","Featherweight","KO/TKO","4","2:00"
"0","CHAN SUNG JUNG","17","0","0","0","Featherweight","KO/TKO","4","2:00"
"1","PHIL DAVIS","21","2","0","1","Light Heavyweight","U-DEC","3","5:00"
"0","LYOTO MACHIDA","27","0","0","0","Light Heavyweight","U-DEC","3","5:00"
"1","CEZAR FERREIRA","3","0","1","0","Middleweight","SUB","1","0:47"
"0","THIAGO SANTOS","0","0","0","0","Middleweight","SUB","1","0:47"
"1","THALES LEITES","51","5","3","6","Middleweight","U-DEC","3","5:00"
"0","TOM WATSON","33","0","0","0","Middleweight","U-DEC","3","5:00"
"1","JOHN LINEKER","22","2","0","0","Flyweight","KO/TKO","2","1:03"
"0","JOSE MARIA","19","1","1","0","Flyweight","KO/TKO","2","1:03"
"1","ANTHONY PEROSH","8","0","0","0","Light Heavyweight","KO/TKO","1","0:14"
"0","VINNY MAGALHAES","1","0","0","0","Light Heavyweight","KO/TKO","1","0:14"
"1","AMANDA NUNES","10","2","0","2","Women's Bantamweight","KO/TKO","1","2:08"
"0","SHEILA GAFF","3","0","0","1","Women's Bantamweight","KO/TKO","1","2:08"
"1","SERGIO MORAES","13","1","1","3","Welterweight","SUB","1","3:13"
"0","NEIL MAGNY","7","0","0","0","Welterweight","SUB","1","3:13"
"1","IAN MCCALL","92","1","0","1","Flyweight","U-DEC","3","5:00"
"0","ILIARDE SANTOS","43","1","0","0","Flyweight","U-DEC","3","5:00"
"1","RANI YAHYA","14","2","1","6","Featherweight","U-DEC","3","5:00"
"0","JOSH CLOPTON","5","0","0","0","Featherweight","U-DEC","3","5:00"
"1","FRANCIMAR BARROSO","31","2","0","1","Light Heavyweight","U-DEC","3","5:00"
"0","EDNALDO OLIVEIRA","19","0","0","0","Light Heavyweight","U-DEC","3","5:00"
"1","VISCARDI ANDRADE","12","0","0","0","Welterweight","KO/TKO","1","1:36"
"0","BRISTOL MARUNDE","0","0","0","0","Welterweight","KO/TKO","1","1:36"
"1","DEMETRIOUS JOHNSON","67","12","3","13","Flyweight","SUB","5","3:43"
"0","JOHN MORAGA","32","1","0","0","Flyweight","SUB","5","3:43"
"1","RORY MACDONALD","46","0","0","0","Welterweight","U-DEC","3","5:00"
"0","JAKE ELLENBERGER","19","1","0","0","Welterweight","U-DEC","3","5:00"
"1","ROBBIE LAWLER","28","1","0","1","Welterweight","KO/TKO","2","0:24"
"0","BOBBY VOELKER","10","0","0","0","Welterweight","KO/TKO","2","0:24"
"1","LIZ CARMOUCHE","50","3","1","8","Women's Bantamweight","KO/TKO","2","3:57"
"0","JESSICA ANDRADE","10","1","1","0","Women's Bantamweight","KO/TKO","2","3:57"
"1","JORGE MASVIDAL","24","0","2","3","Lightweight","SUB","2","4:59"
"0","MICHAEL CHIESA","24","2","0","0","Lightweight","SUB","2","4:59"
"1","DANNY CASTILLO","25","6","0","0","Lightweight","U-DEC","3","5:00"
"0","TIM MEANS","38","0","0","1","Lightweight","U-DEC","3","5:00"
"1","MELVIN GUILLARD","39","0","0","0","Lightweight","KO/TKO","2","2:47"
"0","MAC DANZIG","23","0","0","0","Lightweight","KO/TKO","2","2:47"
"1","DARON CRUICKSHANK","44","0","0","0","Lightweight","S-DEC","3","5:00"
"0","YVES EDWARDS","48","0","0","0","Lightweight","S-DEC","3","5:00"
"1","ED HERMAN","73","2","1","2","Middleweight","S-DEC","3","5:00"
"0","TREVOR SMITH","87","1","1","0","Middleweight","S-DEC","3","5:00"
"1","GERMAINE DE RANDAMIE","50","0","0","0","Women's Bantamweight","S-DEC","3","5:00"
"0","JULIE KEDZIE","28","2","0","1","Women's Bantamweight","S-DEC","3","5:00"
"1","JUSTIN SALAS","54","3","0","0","Lightweight","S-DEC","3","5:00"
"0","AARON RILEY","26","0","0","0","Lightweight","S-DEC","3","5:00"
"1","YAOTZIN MEZA","4","1","4","2","Bantamweight","SUB","2","2:49"
"0","JOHN ALBERT","4","0","3","1","Bantamweight","SUB","2","2:49"
"1","CHRIS WEIDMAN","16","1","2","1","Middleweight","KO/TKO","2","1:18"
"0","ANDERSON SILVA","14","0","0","0","Middleweight","KO/TKO","2","1:18"
"1","FRANKIE EDGAR","81","2","0","0","Featherweight","U-DEC","3","5:00"
"0","CHARLES OLIVEIRA","38","0","1","0","Featherweight","U-DEC","3","5:00"
"1","TIM KENNEDY","54","2","0","1","Middleweight","U-DEC","3","5:00"
"0","ROGER GRACIE","12","2","0","1","Middleweight","U-DEC","3","5:00"
"1","MARK MUNOZ","69","5","2","1","Middleweight","U-DEC","3","5:00"
"0","TIM BOETSCH","23","1","3","1","Middleweight","U-DEC","3","5:00"
"1","CUB SWANSON","43","1","0","1","Featherweight","KO/TKO","3","2:24"
"0","DENNIS SIVER","26","1","0","2","Featherweight","KO/TKO","3","2:24"
"1","ANDREW CRAIG","64","2","0","4","Middleweight","S-DEC","3","5:00"
"0","CHRIS LEBEN","30","0","0","0","Middleweight","S-DEC","3","5:00"
"1","NORMAN PARKE","68","2","0","3","Lightweight","U-DEC","3","5:00"
"0","KAZUKI TOKUDOME","43","1","0","0","Lightweight","U-DEC","3","5:00"
"1","GABRIEL GONZAGA","3","0","0","1","Heavyweight","KO/TKO","1","0:17"
"0","DAVE HERMAN","3","0","0","0","Heavyweight","KO/TKO","1","0:17"
"1","EDSON BARBOZA","49","0","0","0","Lightweight","KO/TKO","2","1:44"
"0","RAFAELLO OLIVEIRA","19","0","0","0","Lightweight","KO/TKO","2","1:44"
"1","BRIAN MELANCON","24","1","0","1","Welterweight","KO/TKO","1","4:59"
"0","SETH BACZYNSKI","13","0","0","0","Welterweight","KO/TKO","1","4:59"
"1","MIKE PIERCE","17","0","0","0","Welterweight","KO/TKO","2","2:55"
"0","DAVID MITCHELL","17","0","0","0","Welterweight","KO/TKO","2","2:55"
"1","RASHAD EVANS","39","0","0","0","Light Heavyweight","S-DEC","3","5:00"
"0","DAN HENDERSON","40","0","0","0","Light Heavyweight","S-DEC","3","5:00"
"1","STIPE MIOCIC","106","1","0","0","Heavyweight","U-DEC","3","5:00"
"0","ROY NELSON","23","0","0","0","Heavyweight","U-DEC","3","5:00"
"1","RYAN JIMMO","65","1","0","1","Light Heavyweight","U-DEC","3","5:00"
"0","IGOR POKRAJAC","12","0","1","0","Light Heavyweight","U-DEC","3","5:00"
"1","ALEXIS DAVIS","44","0","3","2","Women's Bantamweight","U-DEC","3","5:00"
"0","ROSI SEXTON","34","1","0","1","Women's Bantamweight","U-DEC","3","5:00"
"1","SHAWN JORDAN","10","0","0","0","Heavyweight","KO/TKO","1","0:59"
"0","PAT BARRY","2","0","0","0","Heavyweight","KO/TKO","1","0:59"
"1","JAKE SHIELDS","82","0","0","0","Welterweight","S-DEC","3","5:00"
"0","TYRON WOODLEY","60","0","0","0","Welterweight","S-DEC","3","5:00"
"1","JAMES KRAUSE","96","1","1","0","Lightweight","SUB","3","4:47"
"0","SAM STOUT","73","2","0","0","Lightweight","SUB","3","4:47"
"1","SEAN PIERSON","36","0","0","0","Welterweight","M-DEC","3","5:00"
"0","KENNY ROBERTSON","65","1","0","3","Welterweight","M-DEC","3","5:00"
"1","ROLAND DELORME","22","6","2","11","Bantamweight","U-DEC","3","5:00"
"0","EDWIN FIGUEROA","42","0","2","2","Bantamweight","U-DEC","3","5:00"
"1","MITCH CLARKE","41","0","0","1","Lightweight","U-DEC","3","5:00"
"0","JOHN MAGUIRE","15","3","0","2","Lightweight","U-DEC","3","5:00"
"1","YVES JABOUIN","20","1","0","1","Bantamweight","S-DEC","3","5:00"
"0","DUSTIN PAGUE","15","1","7","6","Bantamweight","S-DEC","3","5:00"
"1","FABRICIO WERDUM","32","1","1","5","Heavyweight","SUB","2","2:41"
"0","MINOTAURO NOGUEIRA","14","0","0","0","Heavyweight","SUB","2","2:41"
"1","LEONARDO SANTOS","22","1","1","2","Welterweight","SUB","2","4:43"
"0","WILLIAM PATOLINO","35","2","0","0","Welterweight","SUB","2","4:43"
"1","THIAGO SILVA","37","0","0","0","Light Heavyweight","KO/TKO","1","4:29"
"0","RAFAEL FEIJAO","24","0","0","0","Light Heavyweight","KO/TKO","1","4:29"
"1","ERICK SILVA","0","0","1","1","Welterweight","SUB","1","1:11"
"0","JASON HIGH","0","0","0","0","Welterweight","SUB","1","1:11"
"1","DANIEL SARAFIAN","8","1","1","2","Middleweight","SUB","1","2:20"
"0","EDDIE MENDEZ","4","0","0","0","Middleweight","SUB","1","2:20"
"1","RONY JASON","7","0","1","0","Featherweight","SUB","1","1:24"
"0","MIKE WILKINSON","4","1","0","0","Featherweight","SUB","1","1:24"
"1","RAPHAEL ASSUNCAO","17","3","1","5","Bantamweight","SUB","2","1:51"
"0","VAUGHAN LEE","14","0","0","0","Bantamweight","SUB","2","1:51"
"1","FELIPE ARANTES","27","0","0","0","Featherweight","KO/TKO","1","3:32"
"0","GODOFREDO PEPEY","4","1","0","2","Featherweight","KO/TKO","1","3:32"
"1","ILDEMAR ALCANTARA","33","3","0","0","Welterweight","U-DEC","3","5:00"
"0","LEANDRO SILVA","50","0","0","0","Welterweight","U-DEC","3","5:00"
"1","RODRIGO DAMM","76","2","0","0","Featherweight","S-DEC","3","5:00"
"0","MIZUTO HIROTA","102","0","0","0","Featherweight","S-DEC","3","5:00"
"1","CAIO MAGALHAES","21","1","5","4","Middleweight","SUB","2","2:49"
"0","KARLOS VEMOLA","30","2","0","2","Middleweight","SUB","2","2:49"
"1","ANTONIO BRAGA NETO","6","1","1","1","Middleweight","SUB","1","1:52"
"0","ANTHONY SMITH","5","0","0","0","Middleweight","SUB","1","1:52"
"1","CAIN VELASQUEZ","18","0","0","0","Heavyweight","KO/TKO","1","1:21"
"0","ANTONIO SILVA","1","0","0","0","Heavyweight","KO/TKO","1","1:21"
"1","JUNIOR DOS SANTOS","74","1","0","2","Heavyweight","KO/TKO","3","4:18"
"0","MARK HUNT","29","0","0","0","Heavyweight","KO/TKO","3","4:18"
"1","GLOVER TEIXEIRA","12","1","1","2","Light Heavyweight","SUB","1","2:38"
"0","JAMES TE HUNA","8","0","0","0","Light Heavyweight","SUB","1","2:38"
"1","TJ GRANT","26","0","0","0","Lightweight","KO/TKO","1","2:07"
"0","GRAY MAYNARD","13","0","0","0","Lightweight","KO/TKO","1","2:07"
"1","DONALD CERRONE","78","4","0","4","Lightweight","U-DEC","3","5:00"
"0","KJ NOONS","42","0","0","0","Lightweight","U-DEC","3","5:00"
"1","MIKE PYLE","33","0","2","1","Welterweight","S-DEC","3","5:00"
"0","RICK STORY","57","3","0","0","Welterweight","S-DEC","3","5:00"
"1","DENNIS BERMUDEZ","73","4","0","3","Featherweight","S-DEC","3","5:00"
"0","MAX HOLLOWAY","75","0","0","1","Featherweight","S-DEC","3","5:00"
"1","ROBERT WHITTAKER","53","1","0","0","Welterweight","KO/TKO","3","0:41"
"0","COLTON SMITH","33","0","1","0","Welterweight","KO/TKO","3","0:41"
"1","KHABIB NURMAGOMEDOV","23","21","2","3","Lightweight","U-DEC","3","5:00"
"0","ABEL TRUJILLO","11","1","0","1","Lightweight","U-DEC","3","5:00"
"1","STEPHEN THOMPSON","65","2","0","1","Welterweight","U-DEC","3","5:00"
"0","NAH-SHON BURRELL","56","0","0","0","Welterweight","U-DEC","3","5:00"
"1","GEORGE ROOP","44","0","0","0","Bantamweight","KO/TKO","2","1:43"
"0","BRIAN BOWLES","24","0","1","1","Bantamweight","KO/TKO","2","1:43"
"1","JEREMY STEPHENS","49","6","1","3","Featherweight","U-DEC","3","5:00"
"0","ESTEVAN PAYAN","25","0","1","0","Featherweight","U-DEC","3","5:00"
"1","VITOR BELFORT","9","0","0","0","Middleweight","KO/TKO","1","2:32"
"0","LUKE ROCKHOLD","6","0","0","0","Middleweight","KO/TKO","1","2:32"
"1","JACARE SOUZA","8","1","1","4","Middleweight","SUB","1","3:37"
"0","CHRIS CAMOZZI","4","0","0","0","Middleweight","SUB","1","3:37"
"1","RAFAEL DOS ANJOS","66","0","0","0","Lightweight","U-DEC","3","5:00"
"0","EVAN DUNHAM","68","3","0","0","Lightweight","U-DEC","3","5:00"
"1","RAFAEL NATAL","29","1","0","6","Middleweight","U-DEC","3","5:00"
"0","JOAO ZEFERINO","14","0","2","1","Middleweight","U-DEC","3","5:00"
"1","NIK LENTZ","42","4","0","6","Featherweight","U-DEC","3","5:00"
"0","HACRAN DIAS","40","1","1","2","Featherweight","U-DEC","3","5:00"
"1","FRANCISCO TRINALDO","5","1","1","1","Lightweight","SUB","1","3:08"
"0","MIKE RIO","5","1","0","0","Lightweight","SUB","1","3:08"
"1","GLEISON TIBAU","21","2","1","0","Lightweight","SUB","2","2:34"
"0","JOHN CHOLISH","9","0","0","0","Lightweight","SUB","2","2:34"
"1","PAULO THIAGO","46","2","0","4","Welterweight","U-DEC","3","5:00"
"0","MICHEL PRAZERES","30","3","0","0","Welterweight","U-DEC","3","5:00"
"1","IURI ALCANTARA","19","0","0","0","Bantamweight","KO/TKO","1","2:31"
"0","ILIARDE SANTOS","3","0","0","0","Bantamweight","KO/TKO","1","2:31"
"1","FABIO MALDONADO","100","1","0","0","Light Heavyweight","U-DEC","3","5:00"
"0","ROGER HOLLETT","29","2","0","2","Light Heavyweight","U-DEC","3","5:00"
"1","JOHN LINEKER","36","0","0","0","Flyweight","KO/TKO","2","1:07"
"0","AZAMAT GASHIMOV","7","0","0","0","Flyweight","KO/TKO","2","1:07"
"1","JUSSIER FORMIGA","10","4","0","6","Flyweight","U-DEC","3","5:00"
"0","CHRIS CARIASO","26","1","1","2","Flyweight","U-DEC","3","5:00"
"1","LUCAS MARTINS","39","0","0","0","Lightweight","KO/TKO","3","0:13"
"0","JEREMY LARSEN","52","2","0","0","Lightweight","KO/TKO","3","0:13"
"1","JON JONES","20","3","0","0","Light Heavyweight","KO/TKO","1","4:33"
"0","CHAEL SONNEN","6","0","0","0","Light Heavyweight","KO/TKO","1","4:33"
"1","MICHAEL BISPING","93","0","0","0","Middleweight","U-DEC","3","4:31"
"0","ALAN BELCHER","29","0","0","0","Middleweight","U-DEC","3","4:31"
"1","ROY NELSON","2","0","0","0","Heavyweight","KO/TKO","1","2:03"
"0","CHEICK KONGO","4","0","0","0","Heavyweight","KO/TKO","1","2:03"
"1","PHIL DAVIS","79","0","0","0","Light Heavyweight","U-DEC","3","5:00"
"0","VINNY MAGALHAES","29","1","0","0","Light Heavyweight","U-DEC","3","5:00"
"1","BENSON HENDERSON","68","0","0","1","Lightweight","S-DEC","5","5:00"
"0","GILBERT MELENDEZ","43","1","0","0","Lightweight","S-DEC","5","5:00"
"1","DANIEL CORMIER","59","0","0","0","Heavyweight","U-DEC","3","5:00"
"0","FRANK MIR","24","0","0","0","Heavyweight","U-DEC","3","5:00"
"1","JOSH THOMSON","36","1","0","0","Lightweight","KO/TKO","2","3:44"
"0","NATE DIAZ","21","1","1","0","Lightweight","KO/TKO","2","3:44"
"1","MATT BROWN","40","0","1","1","Welterweight","KO/TKO","2","1:00"
"0","JORDAN MEIN","24","0","0","1","Welterweight","KO/TKO","2","1:00"
"1","CHAD MENDES","7","0","0","0","Featherweight","KO/TKO","1","1:08"
"0","DARREN ELKINS","2","0","0","0","Featherweight","KO/TKO","1","1:08"
"1","FRANCIS CARMONT","12","2","0","2","Middleweight","U-DEC","3","5:00"
"0","LORENZ LARKIN","32","0","0","1","Middleweight","U-DEC","3","5:00"
"1","MYLES JURY","5","2","0","1","Lightweight","KO/TKO","2","1:02"
"0","RAMSEY NIJEM","6","1","0","2","Lightweight","KO/TKO","2","1:02"
"1","JOSEPH BENAVIDEZ","57","2","0","0","Flyweight","KO/TKO","2","4:50"
"0","DARREN UYENOYAMA","11","0","0","0","Flyweight","KO/TKO","2","4:50"
"1","JORGE MASVIDAL","50","6","0","2","Lightweight","U-DEC","3","5:00"
"0","TIM MEANS","43","0","0","1","Lightweight","U-DEC","3","5:00"
"1","TJ DILLASHAW","21","1","0","1","Bantamweight","KO/TKO","1","4:22"
"0","HUGO VIANA","11","0","0","0","Bantamweight","KO/TKO","1","4:22"
"1","ANTHONY NJOKUANI","26","0","0","0","Lightweight","KO/TKO","2","2:52"
"0","ROGER BOWLING","27","1","0","0","Lightweight","KO/TKO","2","2:52"
"1","YOEL ROMERO","12","0","0","0","Middleweight","KO/TKO","1","1:32"
"0","CLIFFORD STARKS","3","0","0","0","Middleweight","KO/TKO","1","1:32"
